TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 41 lacs,2018,"78,000 km",Petrol,1300 cc,Automatic,page 107,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11162834
Honda City 5th (GM2) Generation 2020 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 40.25 lacs,2020,"66,000 km",Petrol,1500 cc,Automatic,page 107,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-karachi-11162505
Honda City  2003 i-DSI for Sale,PKR 7.5 lacs,2003,"100,000 km",Petrol,1300 cc,Manual,page 107,https://www.pakwheels.com/used-cars/honda-city-2003-for-sale-in-karachi-11162775
Suzuki Alto  2005  for Sale,PKR 7.5 lacs,2005,"297,944 km",Petrol,1000 cc,Manual,page 107,https://www.pakwheels.com/used-cars/suzuki-alto-2005-for-sale-in-karachi-11162774
Toyota Corolla  2018 Altis Grande CVT-i 1.8 for Sale,PKR 53.9 lacs,2018,"93,000 km",Petrol,1800 cc,Automatic,page 107,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-attock-11162771
Honda City  2022 1.5L ASPIRE CVT for Sale,PKR 49.95 lacs,2022,"70,031 km",Petrol,1500 cc,Automatic,page 107,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-11046834
Honda City  2015 1.3 i-VTEC for Sale,PKR 33.5 lacs,2015,"148,000 km",Petrol,1300 cc,Manual,page 107,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-wah-cantt-11051618
Honda City  2017 1.3 i-VTEC Prosmatec for Sale,PKR 35.5 lacs,2017,"80,000 km",Petrol,1300 cc,Automatic,page 107,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-lahore-11052878
Honda Civic Reborn 2010 VTi 1.8 i-VTEC for Sale,PKR 21.5 lacs,2010,"170,000 km",Petrol,1800 cc,Manual,page 107,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-multan-11162557
Suzuki Swift  2019 DLX Automatic 1.3 Navigation for Sale,PKR 32.5 lacs,2019,"58,100 km",Petrol,1300 cc,Automatic,page 107,https://www.pakwheels.com/used-cars/suzuki-swift-2019-for-sale-in-karachi-11162516
Honda City  2001 EXi for Sale,PKR 11.5 lacs,2001,"150,000 km",Petrol,1300 cc,Manual,page 107,https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-islamabad-10811721
Honda City  2019 1.3 i-VTEC for Sale,PKR 37.9 lacs,2019,"98,000 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-gujranwala-11162383
JMC New Boarding  2016  for Sale,PKR 35 lacs,2016,"135,000 km",Diesel,2800 cc,Manual,page 108,https://www.pakwheels.com/used-cars/jmc-new-boarding-2016-for-sale-in-lahore-11162338
Honda City  2017 Aspire Prosmatec 1.3 i-VTEC for Sale,PKR 37.5 lacs,2017,"79,500 km",Petrol,1300 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-lahore-11162283
Honda City 5th (GM2) Generation 2021 1.3 i-VTEC Prosmatec for Sale,PKR 42 lacs,2021,"65,000 km",Petrol,1300 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-lahore-11162293
Honda City  2004 i-DSI for Sale,PKR 15.85 lacs,2004,"100,000 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-karachi-11162292
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC Prosmatec for Sale,PKR 25.5 lacs,2010,"190,000 km",Petrol,1300 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-city-2010-for-sale-in-karachi-11162285
Honda City  2004 i-DSI for Sale,PKR 15 lacs,2004,"330,000 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-lahore-11162269
Toyota Duet  2000  for Sale,PKR 11.25 lacs,2000,150 km,Petrol,1000 cc,Manual,page 108,https://www.pakwheels.com/used-cars/toyota-duet-2000-for-sale-in-karachi-11162262
Honda City 5th (GM2) Generation 2020 1.5 i-VTEC Prosmatec for Sale,PKR 42.5 lacs,2020,"104,000 km",Petrol,1500 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-karachi-11162260
Honda City  2018  for Sale,PKR 31.5 lacs,2018,"88,000 km",Petrol,1000 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-karachi-11162244
Honda City 5th (GM2) Generation 2016 Aspire 1.5 i-VTEC for Sale,PKR 34.5 lacs,2016,"94,000 km",Petrol,1500 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-multan-11162232
Suzuki Alto  2007 VXR for Sale,PKR 12 lacs,2007,"180,000 km",Petrol,1000 cc,Manual,page 108,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-lahore-11162209
Honda City  2013 1.3 i-VTEC Prosmatec for Sale,PKR 33 lacs,2013,"178,000 km",Petrol,1300 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-wah-cantt-11162193
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 32.5 lacs,2017,"180,000 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-sialkot-11162141
Honda City  2018 1.3 i-VTEC for Sale,PKR 34 lacs,2018,"130,000 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11162063
Honda City 5th (GM2) Generation 2013 1.3 i-VTEC for Sale,PKR 30 lacs,2013,"175,555 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-rawalpindi-11162093
Honda City  2022 1.2L CVT for Sale,PKR 44 lacs,2022,"71,000 km",Petrol,1200 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-lahore-11162092
Honda City  2011 1.3 i-VTEC for Sale,PKR 30.5 lacs,2011,"90,000 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-rawalpindi-11162086
Honda Civic  2000 VTi Oriel Automatic 1.6 for Sale,PKR 14.95 lacs,2000,"170,000 km",Petrol,1600 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-lahore-10884409
Suzuki Cultus  2012 VXRi for Sale,PKR 16.5 lacs,2012,"120,000 km",Petrol,1000 cc,Manual,page 108,https://www.pakwheels.com/used-cars/suzuki-cultus-2012-for-sale-in-islamabad-11162066
Honda City  2016 Aspire 1.3 i-VTEC for Sale,PKR 34.7 lacs,2016,"90,000 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-islamabad-11139682
Honda City  2008 i-DSI for Sale,PKR 21.5 lacs,2008,"300,000 km",Petrol,1300 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2008-for-sale-in-lahore-11162036
Honda City 5th (GM2) Generation 2018 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 43.3 lacs,2018,"79,000 km",Petrol,1500 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11161977
Toyota Vitz  2000 FL 1.0 for Sale,PKR 16 lacs,2000,"227,000 km",Petrol,1000 cc,Automatic,page 108,https://www.pakwheels.com/used-cars/toyota-vitz-2000-for-sale-in-chakwal-11147579
Honda City  2017 Aspire 1.5 i-VTEC for Sale,PKR 34.65 lacs,2017,"138,000 km",Petrol,1500 cc,Manual,page 108,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-lala-musa-11161936
Honda City  2026 1.2L CVT for Sale,PKR 51.8 lacs,2026,54 km,Petrol,1200 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-city-2026-for-sale-in-lahore-11161911
Suzuki Mehran  1989 VXR for Sale,PKR 3.5 lacs,1989,"123,000 km",LPG,800 cc,Manual,page 109,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-khairpur-mir-11016495
Suzuki Mehran  2006 VXR for Sale,PKR 7.6 lacs,2006,"85,000 km",Petrol,800 cc,Manual,page 109,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-rawalpindi-11161896
Toyota Corolla  2009 XLi VVTi for Sale,PKR 21.5 lacs,2009,"130,000 km",Petrol,1300 cc,Manual,page 109,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-karachi-11161864
Honda City  2006 i-DSI for Sale,PKR 20 lacs,2006,"290,000 km",Petrol,1300 cc,Manual,page 109,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-faisalabad-11161852
Toyota Land Cruiser  1987 79 Series 30th Anniversary for Sale,PKR 24 lacs,1987,1 km,Diesel,2400 cc,Manual,page 109,https://www.pakwheels.com/used-cars/toyota-land-cruiser-1987-for-sale-in-rawalpindi-11161847
Honda Civic Reborn 2010  for Sale,PKR 26 lacs,2010,"108,000 km",Petrol,1800 cc,Manual,page 109,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-faisalabad-11057005
Honda City 5th (GM2) Generation 2013 1.3 i-VTEC for Sale,PKR 31 lacs,2013,"180,000 km",Petrol,1300 cc,Manual,page 109,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-islamabad-11161816
Honda City  2006 i-DSI for Sale,PKR 17.2 lacs,2006,"200,000 km",Petrol,1300 cc,Manual,page 109,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-vehari-11161745
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 26.5 lacs,2010,"190,000 km",Petrol,1300 cc,Manual,page 109,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-11161704
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 50.5 lacs,2017,"137,000 km",Petrol,1800 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-11161700
Honda City  2013 Aspire 1.3 i-VTEC for Sale,PKR 28.5 lacs,2013,"112,500 km",Petrol,1300 cc,Manual,page 109,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-karachi-11161550
Honda City  2002 EXi S Automatic for Sale,PKR 12.8 lacs,2002,"350,000 km",Petrol,1300 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-city-2002-for-sale-in-lahore-11161664
Honda City 5th (GM2) Generation 2019 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 39.5 lacs,2019,"110,000 km",Petrol,1500 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-lahore-11161639
Honda Vezel  2017 Hybrid RS Honda Sensing  for Sale,PKR 54.99 lacs,2017,"115,000 km",Hybrid,1500 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-vezel-2017-for-sale-in-lahore-11161582
Honda City  2015 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 35.9 lacs,2015,"122,652 km",Petrol,1500 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-rawalpindi-11161574
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 38.75 lacs,2018,"84,000 km",Petrol,1300 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-11161517
Honda City 6th Generation 2021 1.2L CVT for Sale,PKR 47 lacs,2021,"55,000 km",Petrol,1200 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-kamalia-11161492
Honda City 6th Generation 2022 1.5L ASPIRE M/T for Sale,PKR 46.3 lacs,2022,"91,000 km",Petrol,1500 cc,Manual,page 109,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-kot-addu-11161493
Suzuki Cultus  2006 VXR for Sale,PKR 7.8 lacs,2006,"200,000 km",Petrol,1000 cc,Manual,page 109,https://www.pakwheels.com/used-cars/suzuki-cultus-2006-for-sale-in-lahore-11161469
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 35 lacs,2015,"179,000 km",Petrol,1300 cc,Manual,page 109,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11161459
Toyota Vitz  2014 F 1.0 for Sale,PKR 33.75 lacs,2014,"115,000 km",Petrol,1000 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/toyota-vitz-2014-for-sale-in-ali-pur-bangla-11161411
Honda City  2005 i-DSI Vario for Sale,PKR 19.5 lacs,2005,"80,000 km",Petrol,1300 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-pindi-bhattian-11161397
Honda City  2004 i-DSI Vario for Sale,PKR 17 lacs,2004,"200,000 km",Petrol,1300 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-karachi-11161361
Toyota Prius  2013 S LED Edition 1.8 for Sale,PKR 42 lacs,2013,"108,000 km",Hybrid,1800 cc,Automatic,page 109,https://www.pakwheels.com/used-cars/toyota-prius-2013-for-sale-in-lahore-11161324
Suzuki Cultus  2008 VXRi for Sale,PKR 12.5 lacs,2008,"89,000 km",Petrol,1000 cc,Manual,page 110,https://www.pakwheels.com/used-cars/suzuki-cultus-2008-for-sale-in-rawalpindi-11161352
Honda City 5th (GM2) Generation 2015 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 35.5 lacs,2015,"100,000 km",Petrol,1500 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-islamabad-11161312
Suzuki Cultus  2021 VXR for Sale,PKR 30.75 lacs,2021,"82,908 km",Petrol,1000 cc,Manual,page 110,https://www.pakwheels.com/used-cars/suzuki-cultus-2021-for-sale-in-lahore-11161289
Honda City  2004 i-DSI for Sale,PKR 15.55 lacs,2004,"174,000 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-lodhran-11133995
Honda City  2020 1.3 i-VTEC for Sale,PKR 39.85 lacs,2020,"55,000 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-bahawalnagar-11161253
Honda City 5th (GM2) Generation 2017 Aspire 1.5 i-VTEC for Sale,PKR 34.25 lacs,2017,"94,000 km",Petrol,1500 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-okara-11161232
Honda City 5th (GM2) Generation 2015 Aspire 1.3 i-VTEC for Sale,PKR 32 lacs,2015,"163,245 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-hafizabad-11161204
Mitsubishi Ek Wagon  2014  for Sale,PKR 23.5 lacs,2014,"90,000 km",Petrol,660 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2014-for-sale-in-jauharabad-11161185
Honda City  2018 1.3 i-VTEC Prosmatec for Sale,PKR 37 lacs,2018,"150,000 km",Petrol,1300 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-rawalpindi-11161179
Honda City 5th (GM2) Generation 2019 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 44.2 lacs,2019,"83,000 km",Petrol,1500 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-lahore-11161137
Honda City 5th (GM2) Generation 2017 Aspire 1.5 i-VTEC for Sale,PKR 34.5 lacs,2017,"450,000 km",Petrol,1500 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-okara-11161074
Honda Civic  1999 VTi 1.6 for Sale,PKR 20.5 lacs,1999,"165,000 km",Petrol,1600 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-civic-1999-for-sale-in-faisalabad-11160985
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 34.5 lacs,2016,"141,000 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-faisalabad-11160979
Honda City  2020 Aspire Prosmatec 1.5 i-VTEC for Sale,PKR 44.8 lacs,2020,"68,000 km",Petrol,1500 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-daska-11160962
Honda City  2013 Aspire 1.3 i-VTEC for Sale,PKR 27.5 lacs,2013,"134,000 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-yazman-mandi-11160951
Honda City 5th (GM2) Generation 2017 Aspire Prosmatec 1.3 i-VTEC for Sale,PKR 35.8 lacs,2017,"154,000 km",Petrol,1300 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-islamabad-11160944
Toyota Corolla Fielder  2014 Hybrid G  WB  for Sale,PKR 46.9 lacs,2014,"60,000 km",Hybrid,1500 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2014-for-sale-in-peshawar-11160937
Honda City  2018 1.3 i-VTEC Prosmatec for Sale,PKR 38 lacs,2018,"105,000 km",Petrol,1300 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-11160898
Honda City  2013 1.3 i-VTEC for Sale,PKR 28.9 lacs,2013,"183,000 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-mangla-10843144
Honda Civic Reborn 2007 VTi Oriel 1.8 i-VTEC for Sale,PKR 23 lacs,2007,"200,000 km",Petrol,1800 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-gujranwala-11160867
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 35.5 lacs,2016,"102,335 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-rawalpindi-11160843
Honda City  2023 1.5L ASPIRE CVT for Sale,PKR 53.7 lacs,2023,"49,000 km",Petrol,1500 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/honda-city-2023-for-sale-in-rawalpindi-11160620
Honda City  2019 1.3 i-VTEC for Sale,PKR 35 lacs,2019,"71,000 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-karachi-11160831
Honda City 5th (GM2) Generation 2012 Aspire 1.3 i-VTEC for Sale,PKR 32.5 lacs,2012,"55,000 km",Petrol,1300 cc,Manual,page 110,https://www.pakwheels.com/used-cars/honda-city-2012-for-sale-in-multan-11160822
Honda City  2022 1.2L CVT for Sale,PKR 46.35 lacs,2022,"1,923 km",Petrol,1200 cc,Automatic,page 110,https://www.pakwheels.com/used-cars/honda-city-2022-for-sale-in-karachi-11160662
Honda Civic  2005 VTi 1.6 for Sale,PKR 18.5 lacs,2005,"163,000 km",Petrol,1600 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-lahore-10932533
Nissan Clipper  2021 E for Sale,PKR 24.95 lacs,2021,"79,000 km",Petrol,660 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/nissan-clipper-2021-for-sale-in-gujranwala-11160774
Nissan Caravan  2008  for Sale,PKR 28.95 lacs,2008,"165,000 km",Diesel,2500 cc,Manual,page 111,https://www.pakwheels.com/used-cars/nissan-caravan-2008-for-sale-in-gujranwala-11160740
Toyota Corolla Fielder  2015 Hybrid G for Sale,PKR 48.85 lacs,2015,"88,500 km",Hybrid,1500 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2015-for-sale-in-islamabad-11160749
Honda City 5th (GM2) Generation 2019 1.3 i-VTEC for Sale,PKR 34.9 lacs,2019,"93,333 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-lahore-11160729
Honda City  2018 1.3 i-VTEC for Sale,PKR 36 lacs,2018,"80,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-toba-tek-singh-11160721
Toyota Vitz  2017 F Safety Edition II for Sale,PKR 36.95 lacs,2017,"120,000 km",Petrol,1000 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/toyota-vitz-2017-for-sale-in-islamabad-11110790
Honda City  2018 1.3 i-VTEC Prosmatec for Sale,PKR 39 lacs,2018,"57,000 km",Petrol,1300 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-11160655
Honda City 5th (GM2) Generation 2011 1.3 i-VTEC for Sale,PKR 25.85 lacs,2011,"200,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-faisalabad-11160634
Daihatsu Move Canbus  2023 G for Sale,PKR 36 lacs,2023,"15,000 km",Petrol,660 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/daihatsu-move-canbus-2023-for-sale-in-islamabad-11160626
Honda Vezel  2015 Hybrid Z for Sale,PKR 52 lacs,2015,"100,000 km",Hybrid,1500 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-rawalpindi-10563025
Honda City  2010  for Sale,PKR 23.9 lacs,2010,"315,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2010-for-sale-in-gujranwala-11160567
Toyota Passo  2015 Plus Hana C for Sale,PKR 31.5 lacs,2015,"80,000 km",Petrol,1000 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/toyota-passo-2015-for-sale-in-rawalpindi-11160527
Suzuki Cultus  2007 VXR for Sale,PKR 11 lacs,2007,"86,000 km",Petrol,1000 cc,Manual,page 111,https://www.pakwheels.com/used-cars/suzuki-cultus-2007-for-sale-in-wah-cantt-11160518
Honda City  2007 i-DSI for Sale,PKR 21.9 lacs,2007,"189,235 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2007-for-sale-in-islamabad-11160483
Honda City  2019 1.3 i-VTEC for Sale,PKR 36.75 lacs,2019,"85,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-lahore-11160480
Honda City  1999 EXi for Sale,PKR 11.5 lacs,1999,"201,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-1999-for-sale-in-mian-wali-11160387
Honda City  2006  for Sale,PKR 21.25 lacs,2006,"186,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-lahore-11160372
Honda City  2006 i-DSI for Sale,PKR 19.75 lacs,2006,"250,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-lahore-11160354
Honda City  2006 i-DSI Vario for Sale,PKR 23 lacs,2006,"199,000 km",Petrol,1300 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-lahore-11160325
Honda City  2025 1.5L CVT for Sale,PKR 60.1 lacs,2025,"4,950 km",Petrol,1500 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-lahore-11156918
Honda City  2005 i-DSI Vario for Sale,PKR 18.5 lacs,2005,"160,000 km",Petrol,1300 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-multan-10842114
Honda City  2014 Aspire 1.5 i-VTEC for Sale,PKR 32 lacs,2014,"120,000 km",Petrol,1500 cc,Manual,page 111,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-islamabad-10653217
