TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Honda Civic  2024 Oriel for Sale,PKR 86 lacs,2024,"22,500 km",Petrol,1500 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-11153436
Honda Civic  2015 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 39.5 lacs,2015,"149,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-lahore-11153435
Honda Civic  2009 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 26.25 lacs,2009,"152,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-lahore-11153376
Honda Civic  1996 EXi for Sale,PKR 14 lacs,1996,"100,000 km",Petrol,1500 cc,Manual,page 114,https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-lahore-11153421
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 54 lacs,2017,"76,500 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-11153403
Honda Civic  2017 Turbo 1.5 VTEC CVT for Sale,PKR 53 lacs,2017,"66,000 km",Petrol,1500 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-11153354
Honda Civic  2002 VTi Prosmatec 1.6 for Sale,PKR 19.5 lacs,2002,"316,550 km",Petrol,1600 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-lahore-11081493
Honda Civic  2004 VTi 1.6 for Sale,PKR 15.4 lacs,2004,"266,500 km",Petrol,1600 cc,Manual,page 114,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-sargodha-11153297
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 51.75 lacs,2018,"53,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-11153281
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 58.95 lacs,2021,"67,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11153214
Honda Civic  2013 VTi Oriel 1.8 i-VTEC for Sale,PKR 33.5 lacs,2013,"145,000 km",Petrol,1800 cc,Manual,page 114,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-11153218
Honda Civic  2010 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 29.95 lacs,2010,"150,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-shorkot-11153176
Honda Civic 6th Generation 1999 EXi Automatic for Sale,PKR 11.71 lacs,1999,"30,000 km",Petrol,1500 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-1999-for-sale-in-lahore-11153106
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 64.95 lacs,2021,"42,351 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-11153047
Honda Civic  2016 Oriel 1.8 i-VTEC CVT for Sale,PKR 49.95 lacs,2016,"90,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-lahore-11153029
Honda Civic  2003 VTi 1.6 for Sale,PKR 15.65 lacs,2003,"100,000 km",Petrol,1600 cc,Manual,page 114,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-quetta-11153007
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 65 lacs,2021,"112,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-11152967
Honda Civic  2007 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 21.8 lacs,2007,"200,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-wah-cantt-11152866
Honda Civic 11th Generation 2024 RS for Sale,PKR 93.5 lacs,2024,"25,000 km",Petrol,1500 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-abbottabad-11152230
Honda Civic 11th Generation 2024 RS for Sale,PKR 93.5 lacs,2024,"25,000 km",Petrol,1500 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-abbottabad-11152230
Honda Civic Rebirth 2013 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 31 lacs,2013,"146,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-swabi-11152780
Honda Civic  2016 Turbo 1.5 VTEC CVT for Sale,PKR 51.75 lacs,2016,"130,000 km",Petrol,1500 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-lahore-11152765
Honda Civic  2019 Hatchback 1.0 for Sale,PKR 56 lacs,2019,"55,000 km",Petrol,998 cc,Manual,page 115,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-11152769
Honda Civic  2004 VTi Oriel Prosmatec 1.6 for Sale,Call,2004,"13,000 km",Petrol,1600 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-islamabad-11039546
Honda Civic  2016 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 45 lacs,2016,"100,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-karachi-11152740
Honda Civic Rebirth 2012 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 32.4 lacs,2012,"105,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-lahore-11152729
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 47.5 lacs,2017,"83,800 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-multan-11151847
Honda Civic  2017  for Sale,PKR 49 lacs,2017,"85,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-okara-11152631
Honda Civic  2019 1.8 i-VTEC CVT for Sale,PKR 60 lacs,2019,"150,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-swatmingora-11152599
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 50.5 lacs,2017,"141,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-peshawar-11152558
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 60 lacs,2019,"61,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-gujranwala-10997783
Honda Civic Rebirth 2013 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 35.9 lacs,2013,"123,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-gujranwala-11152552
Honda Civic  2009 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 27 lacs,2009,"90,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-larkana-11152544
Honda Civic Rebirth 2016 Oriel Prosmatec UG for Sale,PKR 43 lacs,2016,"91,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-islamabad-11152162
Honda Civic  2002 VTi Oriel 1.6 for Sale,PKR 15.75 lacs,2002,"250,000 km",Petrol,1600 cc,Manual,page 115,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-rawalpindi-10936826
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 65.9 lacs,2021,"59,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-11152508
Honda Civic  2021 1.5 VTEC Turbo Oriel for Sale,PKR 64 lacs,2021,"40,000 km",Petrol,1500 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11152509
Honda Civic  2010 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 24.95 lacs,2010,"215,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-lahore-11095756
Honda Civic  2017 1.8 i-VTEC CVT for Sale,PKR 45 lacs,2017,"131,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-quetta-11152429
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 53 lacs,2018,"75,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-11152414
Toyota Corolla  2021 Hybrid WxB for Sale,PKR 93 lacs,2021,"87,000 km",Hybrid,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10940705
Mercedes Benz C Class  2013  for Sale,PKR 64 lacs,2013,"80,000 km",Petrol,1600 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2013-for-sale-in-karachi-11152322
Honda Civic  2007 MXST (Hybrid) for Sale,PKR 29.5 lacs,2007,"150,000 km",Hybrid,1300 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-mandi-bahauddin-11152329
Honda Civic  2019 1.5 RS Turbo for Sale,PKR 65 lacs,2019,"83,000 km",Petrol,1500 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-11150845
Honda Civic 7th Generation (Facelift) 2006 EXi for Sale,PKR 19 lacs,2006,"450,000 km",Petrol,1500 cc,Manual,page 116,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-gilgit-11152223
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 61.8 lacs,2021,"61,300 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-11152200
Honda Civic 5th Generation 1995 EX for Sale,PKR 8.6 lacs,1995,"100,000 km",Petrol,1500 cc,Manual,page 116,https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-rawalpindi-11152180
Honda Civic  2014 Oriel Prosmatec UG for Sale,PKR 37.3 lacs,2014,"158,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-gujranwala-11152099
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 50.5 lacs,2018,"63,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-11148269
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 52.8 lacs,2017,"64,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-11152045
Honda Civic 7th Generation (Facelift) 2005 EXi Prosmatec for Sale,PKR 18 lacs,2005,"250,000 km",Petrol,1500 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-rawalpindi-11152037
Honda Civic  1998 VTi Automatic 1.6 for Sale,PKR 12 lacs,1998,"272,300 km",Petrol,1600 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-1998-for-sale-in-peshawar-10954838
Honda Civic Reborn 2010 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 27 lacs,2010,"114,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-lahore-11152020
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 55 lacs,2019,"91,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-jhang-11151948
Honda Civic  2007  for Sale,PKR 26.25 lacs,2007,"100,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-pasrur-11151939
Honda Civic  1990  for Sale,PKR 7.5 lacs,1990,"785,624 km",Petrol,1600 cc,Manual,page 116,https://www.pakwheels.com/used-cars/honda-civic-1990-for-sale-in-doltala-11151893
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 52.75 lacs,2018,"97,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11151891
Honda Civic 7th Generation (Facelift) 2006 VTi Oriel UG Prosmatec 1.6 for Sale,PKR 24.75 lacs,2006,"169,000 km",Petrol,1600 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-rawalpindi-11151880
Honda Civic 7th Generation (Facelift) 2006 VTi Oriel UG Prosmatec 1.6 for Sale,PKR 21 lacs,2006,"195,000 km",Petrol,1600 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-rawalpindi-11151846
Honda Civic  2020 1.5 RS Turbo for Sale,PKR 67 lacs,2020,"63,000 km",Petrol,1500 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-11150266
Honda Civic Reborn 2010 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 24.5 lacs,2010,"198,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-lahore-11151816
Honda Civic  2005 EXi for Sale,PKR 24 lacs,2005,"173,457 km",Petrol,1500 cc,Manual,page 116,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-islamabad-11151780
Honda Civic  2017 Turbo 1.5 VTEC CVT for Sale,PKR 53.5 lacs,2017,"124,926 km",Petrol,1500 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-11043292
Honda Civic  2017 1.8 i-VTEC CVT for Sale,PKR 45.45 lacs,2017,"87,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-sialkot-10860822
Honda Civic  2019 1.8 i-VTEC CVT for Sale,PKR 57.5 lacs,2019,"104,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-fateh-jang-11151646
Honda Civic Reborn 2009 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 26.5 lacs,2009,"110,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-mirpur-ak-11144739
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 54 lacs,2019,"148,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-11151561
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 47.5 lacs,2017,"78,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-ahmed-pur-east-11016753
Honda Civic Rebirth 2014 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 36.25 lacs,2014,"90,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-bahawalpur-11151460
Honda Civic  2020 1.5 RS Turbo for Sale,PKR 74.99 lacs,2020,"80,000 km",Petrol,1500 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-11151422
Honda Civic  2003 VTi 1.6 for Sale,PKR 15 lacs,2003,"200,823 km",Petrol,1600 cc,Manual,page 117,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-peshawar-11151411
Honda Civic 7th Generation (Facelift) 2004 VTi Oriel Prosmatec 1.6 for Sale,PKR 19 lacs,2004,"185,000 km",Petrol,1600 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-karachi-11151400
Honda Civic 7th Generation (Facelift) 2005 EXi for Sale,PKR 16.8 lacs,2005,"109,200 km",Petrol,1500 cc,Manual,page 117,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-lahore-11151362
Honda Civic Rebirth 2016 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 38.25 lacs,2016,"141,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-lahore-11151364
Honda Civic 7th Generation (Facelift) 2006 VTi Oriel UG 1.6 for Sale,PKR 25 lacs,2006,"118,000 km",Petrol,1600 cc,Manual,page 117,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-islamabad-11151344
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 46.8 lacs,2017,"158,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-sargodha-10985255
Honda Civic  2019 Oriel 1.8 i-VTEC CVT for Sale,PKR 57 lacs,2019,"170,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-peshawar-11151324
Honda Civic  2000 VTi Automatic 1.6 for Sale,PKR 15 lacs,2000,"300,000 km",Petrol,1600 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-abbottabad-11151286
Honda Civic Reborn 2010 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 29.8 lacs,2010,"136,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-lahore-11150144
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 63 lacs,2021,"68,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-rawalpindi-11151264
Honda Civic  2017 Oriel 1.8 i-VTEC CVT for Sale,PKR 49.5 lacs,2017,"108,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-11151235
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 52 lacs,2018,"220,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-11151158
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 65 lacs,2021,"79,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-haroonabad-11151138
Honda Civic  2016 Oriel 1.8 i-VTEC CVT for Sale,PKR 46 lacs,2016,"82,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-karachi-11151121
Honda Civic Rebirth 2013 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 37.4 lacs,2013,"98,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-islamabad-11151094
Honda Civic  2021 Oriel 1.8 i-VTEC CVT for Sale,PKR 55.25 lacs,2021,"45,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11150996
Honda Civic  1996 EXi for Sale,PKR 15 lacs,1996,"159,800 km",Petrol,1500 cc,Manual,page 117,https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-islamabad-11150935
Honda Civic  2010 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 29.7 lacs,2010,"168,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-talagang-11150869
Honda Civic Reborn 2010 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 27.5 lacs,2010,"180,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-lahore-11150856
Honda Civic Reborn 2010 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 25.25 lacs,2010,"119,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-karachi-11150241
Honda Civic 7th Generation (Facelift) 2006 VTi Oriel UG Prosmatec 1.6 for Sale,PKR 23.5 lacs,2006,"100,000 km",Petrol,1600 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-peshawar-11150807
Honda Civic  1990  for Sale,PKR 7 lacs,1990,"200,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/honda-civic-1990-for-sale-in-lahore-11150784
Honda Civic Rebirth 2015 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 40 lacs,2015,"215,148 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-islamabad-11150782
Honda Civic  2016 Turbo 1.5 VTEC CVT for Sale,PKR 48.5 lacs,2016,"140,000 km",Petrol,1500 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-islamabad-11149591
Honda Civic Rebirth 2014 VTi 1.8 i-VTEC for Sale,PKR 33.5 lacs,2014,"100,000 km",Petrol,1800 cc,Manual,page 118,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-multan-11150706
Honda Civic  2018 1.8 i-VTEC CVT for Sale,PKR 55 lacs,2018,"61,000 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-chakwal-11140784
Honda Civic  2003 VTi Oriel Prosmatec 1.6 for Sale,PKR 16.9 lacs,2003,"180,000 km",Petrol,1600 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-lahore-11150611
Honda Civic Reborn 2007 MX (Hybrid) for Sale,PKR 24.75 lacs,2007,"130,000 km",Hybrid,1300 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-karachi-11150592
Honda Civic  2015 VTi Prosmatec 1.8 i-VTEC for Sale,PKR 35.25 lacs,2015,"159,500 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-lahore-11150533
Honda Civic  2004 VTi Oriel 1.6 for Sale,PKR 18.5 lacs,2004,"130,000 km",Petrol,1600 cc,Manual,page 118,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-lahore-11150542
Honda Civic Rebirth 2015 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 43.5 lacs,2015,"81,000 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-lahore-11150525
Honda Civic  2018 Oriel 1.8 i-VTEC CVT for Sale,PKR 51 lacs,2018,"66,000 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-11150473
Honda Civic  2002 VTi 1.6 for Sale,PKR 13.5 lacs,2002,"200,000 km",Petrol,1600 cc,Manual,page 118,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-karachi-11150431
Honda Civic  2014 VTi 1.8 i-VTEC for Sale,PKR 29.5 lacs,2014,"90,000 km",Petrol,1800 cc,Manual,page 118,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-11022455
Honda Civic  2020 Oriel 1.8 i-VTEC CVT for Sale,PKR 59.5 lacs,2020,"78,589 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-gujranwala-11150394
Honda Civic Reborn 2007 VTi 1.8 i-VTEC for Sale,PKR 22.5 lacs,2007,"300,000 km",Petrol,1800 cc,Manual,page 118,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-islamabad-10913111
Honda Civic Reborn 2008 VTi 1.8 i-VTEC for Sale,PKR 25 lacs,2008,"93,000 km",Petrol,1800 cc,Manual,page 118,https://www.pakwheels.com/used-cars/honda-civic-2008-for-sale-in-lahore-11150320
