TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Toyota Corolla  2014 GLi Automatic 1.6 VVTi for Sale,PKR 33.5 lacs,2014,"180,000 km",Petrol,1600 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-11169470
Toyota Corolla  2024 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 77.5 lacs,2024,"30,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-peshawar-11169469
Toyota Corolla  2021 Altis X Automatic 1.6 for Sale,PKR 55 lacs,2021,"57,000 km",Petrol,1598 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-faisalabad-11167122
Toyota Corolla  2014 Altis Automatic 1.6 for Sale,PKR 40 lacs,2014,"127,000 km",Petrol,1600 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-gujrat-11169393
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 64 lacs,2021,"69,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11169440
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 83.5 lacs,2026,37 km,Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-wah-cantt-11169437
Toyota Corolla  2015 Altis Automatic 1.6 for Sale,PKR 41.5 lacs,2015,"145,000 km",Petrol,1600 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-gujranwala-11169385
Toyota Corolla 9th (E120) Generation 2004 GLi 1.3 for Sale,PKR 17 lacs,2004,"111,111 km",Petrol,1300 cc,Manual,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-karachi-11169347
Toyota Corolla  2009 Altis SR Cruisetronic 1.8 for Sale,PKR 28.5 lacs,2009,"118,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-11169346
Toyota Corolla  2009 XLi VVTi for Sale,PKR 32.25 lacs,2009,"125,000 km",Petrol,1300 cc,Manual,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-multan-11169305
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 67.5 lacs,2021,"28,500 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-11169266
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 44.5 lacs,2017,"69,000 km",Petrol,1300 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-mansehra-11169282
Toyota Corolla  2016 XLi VVTi for Sale,PKR 35.5 lacs,2016,"115,000 km",Petrol,1300 cc,Manual,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-11169280
Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 31 lacs,2012,"150,000 km",Petrol,1300 cc,Manual,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-11169235
Toyota Corolla 9th (E120) Generation 2006 XLi for Sale,PKR 18 lacs,2006,"225,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-lahore-11169175
Toyota Corolla  2020 Hybrid S for Sale,PKR 92 lacs,2020,"75,000 km",Hybrid,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-11168868
Toyota Corolla  2024 Altis 1.6 X CVT-i Special Edition for Sale,PKR 71.5 lacs,2024,"53,000 km",Petrol,1600 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-lala-musa-11167650
Toyota Corolla  2014 GLi 1.3 VVTi for Sale,PKR 36.75 lacs,2014,"170,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11158311
Toyota Corolla  2007 XLi for Sale,PKR 22 lacs,2007,"250,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-karachi-11169007
Toyota Corolla  1989 TX for Sale,PKR 15.5 lacs,1989,"345,100 km",Petrol,1500 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-1989-for-sale-in-quetta-11168315
Toyota Corolla  2008 XLi VVTi for Sale,PKR 19 lacs,2008,"500,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-muzaffar-gargh-11168956
Toyota Corolla 9th (E120) Generation 2005 2.0D for Sale,PKR 17.5 lacs,2005,"446,718 km",Diesel,2000 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-sialkot-11168886
Toyota Corolla 9th (E120) Generation 2007 XLi for Sale,PKR 20.9 lacs,2007,"323,570 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-kohat-11168890
Toyota Corolla  2011 XLi VVTi for Sale,PKR 23 lacs,2011,"211,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-11168856
Toyota Corolla 8th (E110) Generation 1998 XE Limited for Sale,PKR 14 lacs,1998,"12,345 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-1998-for-sale-in-swabi-11168850
Toyota Corolla  2026 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 80.27 lacs,2026,5 km,Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-11168837
Toyota Corolla  2011 GLi 1.3 VVTi for Sale,PKR 29 lacs,2011,"160,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-11168834
Toyota Corolla 8th (E110) Generation 1998 GLi 1.6 for Sale,PKR 16 lacs,1998,"10,000 km",Petrol,1600 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-1998-for-sale-in-swabi-11168807
Toyota Corolla 9th (E120) Generation 2005 GLi 1.3 for Sale,PKR 17.5 lacs,2005,"200,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-faisalabad-11168775
Toyota Corolla  2020 Altis Automatic 1.6 for Sale,PKR 53.5 lacs,2020,"23,800 km",Petrol,1600 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-faisalabad-11010473
Toyota Corolla  2011 GLi Automatic 1.6 VVTi for Sale,PKR 34 lacs,2011,"132,000 km",Petrol,1600 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-abbottabad-11168770
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 66.95 lacs,2022,"57,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-11162114
Toyota Corolla  2011 XLi VVTi for Sale,PKR 29.5 lacs,2011,"21,468 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-mardan-11168751
Toyota Corolla  2020 GLi 1.3 VVTi for Sale,PKR 47.5 lacs,2020,"115,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-okara-11168743
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 68.7 lacs,2021,"39,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-11167960
Toyota Corolla 9th (E120) Generation 2007 XLi for Sale,PKR 23 lacs,2007,"100,000 km",Petrol,1300 cc,Manual,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-islamabad-11168732
Toyota Corolla  2023 Altis 1.6 X CVT-i for Sale,PKR 64 lacs,2023,"24,000 km",Petrol,1600 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-lahore-11168719
Toyota Corolla  2017 Altis Automatic 1.6 for Sale,PKR 43.5 lacs,2017,"115,000 km",Petrol,1600 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11168687
Toyota Corolla  2023 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 75.5 lacs,2023,"24,000 km",Petrol,1800 cc,Automatic,page 117,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-kharian-11168673
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 41 lacs,2017,"155,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-bahawalpur-11168578
Toyota Corolla  2002 SE Saloon for Sale,PKR 31 lacs,2002,"100,000 km",Petrol,1600 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2002-for-sale-in-kotla-arab-ali-khan-11168594
Toyota Corolla  2012 GLi Limited Edition 1.3 VVTi for Sale,PKR 32.5 lacs,2012,"123,200 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11168612
Toyota Corolla  2024 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 78.5 lacs,2024,"23,000 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-islamabad-11168603
Toyota Corolla  2009 GLi 1.3 VVTi for Sale,PKR 22.5 lacs,2009,"250,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-dera-ghazi-khan-11168625
Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi for Sale,PKR 27.5 lacs,2014,"100,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-taunsa-sharif-11168602
Toyota Corolla  1985 SE Saloon for Sale,PKR 7.45 lacs,1985,"12,345 km",Petrol,1600 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-1985-for-sale-in-peshawar-11168409
Toyota Corolla  2025 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 78.5 lacs,2025,"32,000 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-lahore-11168549
Toyota Corolla  2022 Altis X Automatic 1.6 for Sale,PKR 60 lacs,2022,"75,000 km",Petrol,1598 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-faisalabad-11168532
Toyota Corolla  2012 XLi VVTi Limited Edition for Sale,PKR 38 lacs,2012,"94,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-11168523
Toyota Corolla  1995  for Sale,PKR 13.5 lacs,1995,"1,934 km",Petrol,1600 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-1995-for-sale-in-quetta-11168520
Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 36.5 lacs,2016,"242,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-11168458
Honda Civic Rebirth 2016 VTi Oriel Prosmatec 1.8 i-VTEC for Sale,PKR 44 lacs,2016,"110,000 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-faisalabad-11168449
Toyota Corolla  1986  for Sale,PKR 6.5 lacs,1986,"38,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-lahore-11168441
Toyota Corolla  2018 GLi 1.3 VVTi for Sale,PKR 40 lacs,2018,"65,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11168429
Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 31 lacs,2013,"245,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-gujranwala-11168411
Toyota Corolla  2018 Altis Automatic 1.6 for Sale,PKR 47.75 lacs,2018,"112,400 km",Petrol,1600 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-faisalabad-11168398
Toyota Corolla Cross  2025 1.8 HEV X for Sale,PKR 91 lacs,2025,"1,731 km",Hybrid,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2025-for-sale-in-lahore-11168381
Toyota Vitz  2017 F 1.0 for Sale,PKR 37 lacs,2017,"92,500 km",Petrol,1000 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-vitz-2017-for-sale-in-lahore-11168384
Toyota Corolla  2010 XLi VVTi for Sale,PKR 25 lacs,2010,"350,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-peshawar-11168358
Toyota Corolla  2026 Altis 1.6 X CVT-i for Sale,Call,2026,15 km,Petrol,1600 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-islamabad-11168328
Toyota Corolla  2017 Altis Grande CVT-i 1.8 for Sale,PKR 43 lacs,2017,"114,000 km",Petrol,1800 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11168268
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 43.75 lacs,2019,"73,000 km",Petrol,1300 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-11140153
Toyota Corolla  2011 GLi 1.3 VVTi for Sale,PKR 31.5 lacs,2011,"157,000 km",Petrol,1300 cc,Manual,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-pir-mahal-11168184
Toyota Corolla  2005  for Sale,PKR 32 lacs,2005,"215,000 km",Petrol,1500 cc,Automatic,page 118,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-rawalpindi-11168171
Toyota Corolla Cross  2024 Premium High Grade for Sale,PKR 79.85 lacs,2024,"92,000 km",Hybrid,1798 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-kamoke-11168159
Toyota Corolla  2025 Altis 1.6 X CVT-i for Sale,PKR 70.5 lacs,2025,"1,900 km",Petrol,1600 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-islamabad-11165893
Toyota Corolla  2009 GLi 1.3 VVTi for Sale,PKR 26 lacs,2009,"217,099 km",Petrol,1300 cc,Manual,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-11168127
Toyota Corolla  2022 Altis X Automatic 1.6 for Sale,PKR 59.75 lacs,2022,"41,313 km",Petrol,1598 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11168074
Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 37.5 lacs,2016,"115,000 km",Petrol,1300 cc,Manual,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-pind-dadan-khan-11168053
Toyota Corolla  2018 Altis Automatic 1.6 for Sale,PKR 49 lacs,2018,"113,000 km",Petrol,1600 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-mandi-bahauddin-11168039
Toyota Corolla  1991 SE Limited for Sale,PKR 16.5 lacs,1991,"100,000 km",Petrol,1500 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-1991-for-sale-in-quetta-10833848
Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 29 lacs,2013,"17,500 km",Petrol,1300 cc,Manual,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-gojra-11168012
Toyota Corolla  1999 XE for Sale,PKR 11.2 lacs,1999,"99,538 km",Petrol,1300 cc,Manual,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-1999-for-sale-in-peshawar-11168011
Toyota Corolla  2006 XLi for Sale,PKR 19 lacs,2006,566 km,Petrol,1300 cc,Manual,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-jhang-11065623
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 64 lacs,2022,"43,000 km",Petrol,1800 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-11133699
Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi for Sale,PKR 34.5 lacs,2014,"93,000 km",Petrol,1300 cc,Manual,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-11167961
Toyota Corolla  2006 Assista X Package 1.3 for Sale,PKR 31.5 lacs,2006,"200,000 km",Petrol,1300 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-peshawar-11166942
Toyota Corolla  2015 Altis Grande CVT-i 1.8 for Sale,PKR 40.8 lacs,2015,"124,538 km",Petrol,1800 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11167924
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 35.25 lacs,2015,"98,300 km",Petrol,1300 cc,Manual,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-rahim-yar-khan-11167882
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 38.5 lacs,2015,"133,000 km",Petrol,1300 cc,Manual,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sargodha-11167874
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 69 lacs,2022,"10,000 km",Petrol,1800 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-multan-11167864
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 64.75 lacs,2021,"94,500 km",Petrol,1800 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-mandi-bahauddin-11167134
Toyota Corolla  2021 Altis X Automatic 1.6 for Sale,PKR 63.5 lacs,2021,"6,033 km",Petrol,1600 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-karachi-11167839
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 45 lacs,2017,"87,118 km",Petrol,1300 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-gujranwala-11167814
Toyota Corolla  2020 Altis Automatic 1.6 for Sale,PKR 54.5 lacs,2020,"87,000 km",Petrol,1600 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-lahore-11167803
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 45 lacs,2017,"87,118 km",Petrol,1300 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-gujranwala-11165201
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 66 lacs,2021,"100,000 km",Petrol,1800 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-sheikhupura-11167753
Toyota Corolla  2023 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 64.5 lacs,2023,"52,000 km",Petrol,1800 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-karachi-11167762
Toyota Corolla  2026  for Sale,PKR 54 lacs,2026,"2,300 km",Petrol,1300 cc,Automatic,page 119,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-quetta-11167764
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 43 lacs,2019,"132,000 km",Petrol,1600 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-chiniot-11167743
Toyota Corolla Fielder  2006 X 202 for Sale,PKR 38 lacs,2006,"190,000 km",Petrol,1500 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2006-for-sale-in-karachi-11165480
Toyota Corolla  2007 XLi for Sale,PKR 23.5 lacs,2007,100 km,CNG,1300 cc,Manual,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-peshawar-11167737
Toyota Corolla Fielder  2013 Hybrid for Sale,PKR 43.75 lacs,2013,"150,000 km",Hybrid,1500 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2013-for-sale-in-karachi-11167711
Toyota Corolla  2013 Altis SR 1.6 for Sale,PKR 39 lacs,2013,"114,000 km",Petrol,1600 cc,Manual,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-hyderabad-11167691
Toyota Corolla Axio  2007 G for Sale,PKR 35 lacs,2007,"140,000 km",Petrol,1500 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-sargodha-11166574
Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 43 lacs,2018,"87,000 km",Petrol,1300 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-multan-11167673
Toyota Corolla  2015 Altis Automatic 1.6 for Sale,PKR 44.3 lacs,2015,"63,000 km",Petrol,1600 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-rawalpindi-11167665
Honda City  2005 i-DSI Vario for Sale,PKR 19.2 lacs,2005,"283,000 km",Petrol,1300 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-sialkot-11167655
Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 26 lacs,2012,"114,350 km",Petrol,1300 cc,Manual,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-multan-11167653
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 24 lacs,2010,"150,000 km",Petrol,1300 cc,Manual,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-arifwala-11167380
Toyota Corolla  2015 XLi VVTi for Sale,PKR 32.3 lacs,2015,"93,000 km",Petrol,1300 cc,Manual,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11167403
Toyota Corolla  2009 XLi VVTi for Sale,PKR 24.9 lacs,2009,"180,000 km",Petrol,1300 cc,Manual,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-lala-musa-11167629
Toyota Corolla  1990 SE Limited for Sale,PKR 15.5 lacs,1990,"180,000 km",Petrol,1500 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-1990-for-sale-in-sukkur-11167582
Toyota Corolla  2026 Altis 1.6 X CVT-i for Sale,PKR 69.2 lacs,2026,25 km,Petrol,1600 cc,Automatic,page 120,https://www.pakwheels.com/used-cars/toyota-corolla-2026-for-sale-in-lahore-10995618
